,artist,album,track_name,track_id,release_date,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
4051,NAV,Good Intentions,Codeine (feat. Gunna),6NzuJWrNriXAbSmscAuSIq,2020,True,56,0.969,0.604,E,-6.305,Minor,0.118,0.0,0.105,0.899,126.988,3.1353,4
4052,NAV,Good Intentions,Run It Up (feat. Pop Smoke),6LUE5WlMgrpLouGxzJAUVv,2020,True,62,0.874,0.656,G,-6.478,Minor,0.091,0.0,0.251,0.561,134.022,2.989533333333333,4
4053,NAV,Good Intentions,Spend It (feat. Young Thug),40DbNmwrqns3YSYiWBRsXL,2020,True,46,0.88,0.763,D,-4.378,Major,0.0762,0.0,0.158,0.628,140.077,2.6606833333333335,4
4054,NAV,Good Intentions,Recap (feat. Don Toliver),67LB1vZuG114LqRN8h8bQ2,2020,True,62,0.838,0.609,G#/Ab,-5.161,Minor,0.0502,0.0,0.0983,0.6,127.963,2.3970833333333332,4
4055,NAV,Good Intentions,No Ice (feat. Lil Durk),3D1RicOEL8lpf4MIuKc3qj,2020,True,50,0.822,0.567,G#/Ab,-6.445,Minor,0.275,0.0,0.231,0.677,80.004,3.0250333333333335,4
4056,NAV,Good Intentions (Brown Boy 2 Deluxe Version),Chirp (feat. Quavo),0RT6sfjay47URb9i7ETFK4,2020,True,45,0.851,0.626,E,-5.696,Minor,0.0766,0.0,0.257,0.249,126.011,2.8463333333333334,4
4057,NAV,Bad Habits (Deluxe),Price On My Head (feat. The Weeknd),4hqOmrCCJKyiuwDexd8c2t,2019,True,63,0.768,0.574,F#/Gb,-6.104,Minor,0.136,1.65e-05,0.336,0.278,74.949,3.6296,4
4058,NAV,Bad Habits (Deluxe),Tussin (feat. Young Thug),1KAObz8ZfyuMj4YTxHIrfA,2019,True,48,0.662,0.503,C,-6.701,Minor,0.359,0.0,0.102,0.315,162.918,2.991983333333333,4
4059,NAV,Bad Habits (Deluxe),Hold Your Breath (feat. Gunna),5PFfxZ9WezcE8JiUWLsyus,2019,True,46,0.825,0.682,G#/Ab,-5.197,Major,0.214,0.0,0.122,0.5,146.129,2.84925,4
4060,NAV,Bad Habits (Deluxe),Time Piece (feat. Lil Durk),03yX0WgZGT6DM3GNLSu4f1,2019,True,50,0.847,0.363,G#/Ab,-7.535,Major,0.374,0.0,0.111,0.174,140.077,3.4416333333333333,4
4061,NAV,Bad Habits (Deluxe),Amazing (feat. Future),4xyhmhurbsNC0cYaAgAxt1,2019,True,45,0.832,0.581,D,-6.174,Major,0.508,0.0,0.166,0.44,160.032,2.3,4
4062,NAV,Bad Habits (Deluxe),Rack In My Sleep (feat. 88GLAM),4Mh7CPtUTbF72KSFxlUn13,2019,True,44,0.832,0.645,A#/Bb,-5.065,Major,0.139,0.0,0.0864,0.203,145.109,2.67795,4
4063,NAV,Bad Habits (Deluxe),OK (feat. Lil Durk),1Kg99KJWHMNn0IgnEwvWR0,2019,True,49,0.796,0.637,F,-6.102,Minor,0.14,1.29e-06,0.111,0.403,80.011,2.8173333333333335,4
4064,NAV,RECKLESS,Faith (feat. Quavo),3NelcGZ46JmV9LqOD1pnxA,2018,True,53,0.527,0.61,C#/Db,-6.903,Minor,0.107,0.0,0.0882,0.549,157.1,3.332883333333333,4
4065,NAV,RECKLESS,Champion (feat. Travis Scott),6nO3tr47nr2P7f3hXb8JIo,2018,True,75,0.642,0.782,F,-3.395,Minor,0.0477,0.0,0.108,0.396,162.005,3.2508833333333333,4
4066,NAV,RECKLESS,EAT (feat. Gunna),4JjerUTEnRGocSRT74VsaH,2018,True,48,0.925,0.736,C#/Db,-6.263,Major,0.132,0.000156,0.0966,0.493,147.013,3.370216666666667,4
4067,NAV,Bad Habits (Deluxe),Why You Crying Mama,03Q1Tz2OxlA3sRrbXxmG3V,2019,True,47,0.74,0.454,C,-7.521,Major,0.415,0.0,0.106,0.412,76.507,4.219533333333334,4
4068,Fivio Foreign,Move Like a Boss (feat. Young M.A),Move Like a Boss (feat. Young M.A),3T3SeUjR8NhTzSE3NSDxkK,2020,True,53,0.798,0.793,C#/Db,-3.926,Major,0.32,0.0,0.297,0.494,141.944,2.9295833333333334,1
4069,Blueface,Famous Cryp,Famous Cryp,3R00HpLCChVRGJ7RoMqi7d,2018,True,0,0.919,0.567,E,-9.366,Minor,0.387,9.9e-05,0.0819,0.396,103.065,2.1753,4
4070,4B,Going Nowhere,Going Nowhere,1a9VIDVGr7rF2eNPQX9zIy,2020,True,41,0.64,0.818,F#/Gb,-1.999,Major,0.26,0.0,0.13,0.403,140.12,2.85715,4
4071,YUNGBLUD,Lemonade (with Denzel Curry),Lemonade (with Denzel Curry),4k9it7Buh3IXU7o3oLRjJL,2020,False,57,0.79,0.836,C,-4.071,Major,0.065,0.0,0.398,0.923,117.005,2.761416666666667,4
4072,TOKYO’S REVENGE,IRRESPONSIBLE,IRRESPONSIBLE,4LR9TpDTHM3epcFtabdRlS,2020,False,50,0.931,0.503,C#/Db,-6.063,Major,0.201,6.47e-05,0.0825,0.573,119.995,1.9,4
4073,Jaden,Rainbow Bap,Rainbow Bap,5xAOiPReWwiepAJWmLQDYZ,2020,True,53,0.739,0.46,C#/Db,-8.305,Minor,0.211,0.00107,0.125,0.231,97.962,4.6813,4
4074,Lil Mosey,Certified Hitmaker (AVA Leak),Focus On Me,1eP5aqN5bC4tNT145cHC3t,2020,True,44,0.656,0.505,G,-10.033,Major,0.0816,0.0,0.0711,0.518,134.049,2.5351166666666667,4
4075,Lil Mosey,Certified Hitmaker (AVA Leak),Bands Out Tha Roof,4XWi6uj1ZYo5bA7aGxc0g8,2020,True,54,0.743,0.604,G#/Ab,-8.688,Minor,0.0674,0.0,0.27,0.602,100.895,2.69555,4
4076,Lil Mosey,Certified Hitmaker (AVA Leak),My Dues,6rY2WSHEZl9PrXhUtsNi7e,2020,True,44,0.762,0.786,A#/Bb,-5.775,Minor,0.039,0.0,0.12,0.505,124.998,2.468,4
4077,Lil Mosey,Certified Hitmaker (AVA Leak),Rockstars,4Qvu5ahE7dZlaEaSaxsC29,2020,True,34,0.67,0.555,G,-8.081,Major,0.0394,0.0,0.56,0.491,159.976,1.9028833333333333,4
4078,Popcaan,TWIST & TURN (feat. Drake & PARTYNEXTDOOR),TWIST & TURN (feat. Drake & PARTYNEXTDOOR),3GjFRgUzylTZO5wqxFt9e0,2020,False,48,0.571,0.747,G,-4.659,Major,0.17,0.0,0.116,0.635,106.253,4.327516666666667,4
4079,Drake,More Life,Portland,2bjwRfXMk4uRgOD9IBYl9h,2017,True,74,0.925,0.443,C#/Db,-8.216,Major,0.264,0.0,0.276,0.35,136.078,3.943583333333333,4
4080,Drake,More Life,Sacrifices,0xl1w2q4VLojeXp4JfazPL,2017,True,62,0.903,0.439,G#/Ab,-11.813,Major,0.397,0.0,0.138,0.532,139.112,5.12655,4
4081,Drake,More Life,Ice Melts,7bJ4mu7MHa3rHiNyKjOoSl,2017,True,60,0.813,0.551,F#/Gb,-7.605,Minor,0.353,0.0,0.386,0.598,124.957,4.1795,4
4082,Drake,More Life,Fake Love,343YBumqHu19cGoGARUTsd,2017,True,76,0.928,0.481,A,-9.35,Minor,0.287,0.0,0.176,0.613,134.007,3.515616666666667,4
4083,Drake,More Life,Since Way Back,5JUu0unA8VwhTZ9LkMWUVI,2017,False,59,0.468,0.266,C,-11.121,Major,0.13,9.55e-06,0.209,0.222,153.294,6.133933333333333,4
4084,Drake,More Life,Glow,28irpKCCK9nn9DZSik2zEx,2017,True,57,0.688,0.384,A,-8.824,Minor,0.375,0.0,0.708,0.432,162.098,3.4353333333333333,4
4085,Drake,Scorpion,Talk Up (feat. Jay-Z),4ksuI04WMvUnJbHQjgs3L5,2018,True,60,0.758,0.491,B,-9.877,Major,0.138,6.5e-06,0.292,0.334,140.121,3.720666666666667,4
4086,Drake,Scorpion,Don’t Matter To Me (with Michael Jackson),6G8kHiVZ1jW7vHMPVRNZU0,2018,False,71,0.822,0.318,A#/Bb,-12.391,Major,0.0575,0.0128,0.11,0.138,102.998,4.09645,4
4087,Drake,Scorpion,After Dark (feat. Static Major & Ty Dolla $ign),3mvYQKm8h6M5K5h0nVPY9S,2018,True,61,0.687,0.429,D,-13.075,Major,0.192,0.0,0.142,0.336,141.966,4.826,4
4088,Drake,Views,Grammys,5e574bhjycX1eH2l4Auage,2016,True,62,0.676,0.432,C#/Db,-9.51,Major,0.502,3.84e-06,0.0799,0.12,145.869,3.673783333333333,4
4089,Drake,If You're Reading This It's Too Late,Company,6ImxYXeLDQPIv4qo7bMhSk,2015,True,62,0.651,0.55,G,-8.215,Major,0.0496,0.0,0.165,0.119,107.567,4.210666666666667,4
4090,Drake,If You're Reading This It's Too Late,6PM In New York,5mZJwWdxAOR4xUvSGZvvMU,2015,True,56,0.554,0.85,F,-4.155,Major,0.251,0.0,0.155,0.383,128.429,4.721783333333334,3
4091,Drake,Take Care (Deluxe),Crew Love,0V4l4GQhgnWQGtCWpvA7va,2011,True,71,0.418,0.546,C,-9.057,Minor,0.238,0.0,0.229,0.294,160.152,3.4802166666666667,4
4092,Drake,Take Care (Deluxe),Buried Alive Interlude,1ZyudLFv35SRvY5SvTZqJx,2011,True,58,0.711,0.543,C,-12.692,Major,0.112,0.0,0.505,0.801,102.01,2.516,4
4093,Drake,Take Care (Deluxe),HYFR (Hell Ya Fucking Right),0m1KYWlT6LhFRBDVq9UNx4,2011,True,70,0.444,0.627,G,-8.744,Minor,0.252,0.0,0.0795,0.359,98.21,3.443783333333333,3
4094,Drake,Take Care (Deluxe),The Motto,4Kz4RdRCceaA9VgTqBhBfa,2011,True,75,0.766,0.442,C#/Db,-8.558,Major,0.356,6.12e-05,0.111,0.39,201.8,3.0262166666666666,4
4095,Drake,Nothing Was The Same,Started From the Bottom,5DI9jxTHrEiFAhStG7VA8E,2013,True,67,0.793,0.524,G#/Ab,-7.827,Major,0.156,0.0,0.156,0.579,86.325,2.9022166666666664,4
4096,Drake,Nothing Was The Same,Pound Cake / Paris Morton Music 2,4NVNapccSX7E5JLiW0uQEy,2013,True,64,0.52,0.761,D,-6.75,Major,0.536,1.13e-05,0.114,0.264,164.083,7.214216666666666,4
4097,Meek Mill,Championships,"Splash Warning (feat. Future, Roddy Ricch and Young Thug)",6cPnE82DKBLd7sg02ZNg8K,2018,True,53,0.766,0.703,A#/Bb,-5.877,Minor,0.163,0.0,0.0618,0.331,163.06,2.80825,4
4098,Meek Mill,Championships,Tic Tac Toe (feat. Kodak Black),35J4wXQeRuHNOEArMy6FOe,2018,True,55,0.821,0.72,A#/Bb,-4.606,Minor,0.222,7.07e-06,0.158,0.285,150.039,3.087683333333333,4
4099,Meek Mill,Championships,Pay You Back (feat. 21 Savage),0UNeNA0dcfUMsGxvLwf2p3,2018,True,52,0.821,0.694,A,-5.169,Major,0.229,0.0,0.411,0.23,85.047,3.92105,4
4100,A Boogie Wit da Hoodie,The Bigger Artist,Undefeated (feat. 21 Savage),2vaMWMPMgsWX4fwJiKmdWm,2017,True,55,0.717,0.753,G,-4.609,Minor,0.311,0.0,0.158,0.631,169.857,2.9002,4
4101,Drake,Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),2SAqBLGA283SUiwJ3xOUVI,2020,True,84,0.761,0.518,C,-8.871,Major,0.134,3.47e-05,0.107,0.522,133.976,4.358216666666666,4
4102,Swae Lee,Won't Be Late (feat. Drake),Won't Be Late (feat. Drake),2sqsNXfN0HtgDEgaHXiUTa,2019,False,68,0.915,0.588,G,-6.302,Minor,0.0677,0.000169,0.104,0.329,123.936,3.645166666666667,4
4103,Comethazine,Bawskee,Piped Up,1HjFr4rMoK7lB2tolsrCCt,2018,True,18,0.826,0.474,C#/Db,-11.705,Major,0.479,0.0,0.114,0.266,162.182,2.7931666666666666,4
4104,Playboi Carti,Die Lit,Foreign,500l6Cwe40hkPqS7Sf7ufY,2018,True,73,0.762,0.705,F#/Gb,-5.195,Minor,0.164,0.0,0.17,0.264,122.955,2.38155,4
4105,Tay-K,#SantanaWorld (+),I <3 My Choppa,0Dk9lP1YnOqssHH0oCeq9u,2017,True,68,0.732,0.47,C,-7.601,Minor,0.244,0.0,0.119,0.411,159.936,1.75,4
4106,nascar aloe,SH!THEAD,SPMO!,5S1zGdWFFAVcjc9yOYrr5J,2019,True,53,0.678,0.652,B,-7.92,Major,0.449,0.0,0.0632,0.843,139.978,1.8964333333333334,4
4107,Comethazine,Bawskee,Bring Dat Bag Out (feat. Lil Yachty),7MZM4IH5fxn7RKVQv7Zgv2,2018,True,15,0.795,0.942,A,-5.334,Minor,0.427,0.0,0.102,0.411,159.983,1.8,4
4108,Famous Dex,Wit Yo Bitch (feat. MadeinTYO) [Remix],Wit Yo Bitch (feat. MadeinTYO) - Remix,7HrfeP6dl2TzPT4GiRHKNY,2017,True,44,0.695,0.579,G#/Ab,-8.022,Major,0.379,0.0,0.148,0.548,155.148,3.77325,4
4109,Smokepurpp,Nephew (feat. Lil Pump),Nephew (feat. Lil Pump),0ibOcbkp2XG46Do8jcy0bL,2018,True,39,0.792,0.454,A,-6.753,Major,0.458,0.0,0.285,0.674,161.993,3.3827166666666666,4
4110,Pi’erre Bourne,The Life Of Pi'erre 4,Poof,4k95J448xydiVtD4PXMvpY,2019,True,65,0.804,0.506,C,-8.413,Minor,0.261,1.26e-06,0.134,0.611,81.451,3.0518,4
4111,Tay-K,#SantanaWorld (+),Gotta Blast (feat. Diego Money & Bandman Fari),7de1qGSxUfnKLNqncRksuk,2017,True,63,0.662,0.565,C#/Db,-7.852,Major,0.406,3.72e-05,0.264,0.335,163.084,2.183333333333333,4
4112,UnoTheActivist,Live.Shyne.Die,Fabo,40K5z0wDQDa9RlTtcAr7eE,2017,True,40,0.817,0.569,C,-2.395,Major,0.123,0.0,0.177,0.215,148.96,3.2226666666666666,4
4113,Playboi Carti,Die Lit,Right Now (feat. Pi'erre Bourne),475jSz0H6U3duJyNiDS0tT,2018,True,66,0.687,0.602,F#/Gb,-5.005,Minor,0.066,0.0,0.203,0.309,78.487,3.4502166666666665,4
4114,A$AP Mob,Cozy Tapes: Vol. 1 Friends -,"Telephone Calls (feat. A$AP Rocky, Tyler, The Creator, Playboi Carti & Yung Gleesh)",5VnpYqIzm02X9gOhVElQo3,2016,True,63,0.732,0.772,D,-6.142,Minor,0.267,1.54e-06,0.242,0.493,123.009,3.8486666666666665,4
4115,Isac Elliot,FAITH,Lipstick (feat. Tyga),3kBfLb7GDK9MecoLztY0Ge,2017,False,32,0.724,0.803,G,-4.328,Minor,0.088,0.0,0.153,0.646,114.953,4.025016666666667,4
4116,Young Thug,"Gang Up (with Young Thug, 2 Chainz, Wiz Khalifa feat. PnB Rock)","Gang Up (with Young Thug, 2 Chainz & Wiz Khalifa feat. PnB Rock)",10nTs74T7xj4f4jzihU9ug,2017,True,62,0.631,0.732,C#/Db,-4.706,Major,0.203,0.0,0.261,0.549,151.779,3.8608833333333332,4
4117,Dave,Thiago Silva,Thiago Silva,3DKCTIiJ97bS9TGiqcABjo,2016,True,73,0.667,0.673,C,-7.574,Major,0.323,4e-06,0.0975,0.669,144.256,3.3660666666666668,4
4118,Pop Smoke,Meet The Woo 2,War (feat. Lil Tjay) - Bonus,2hYN1IVp5LGIsi5MpzcjVz,2020,True,66,0.641,0.76,F#/Gb,-4.442,Minor,0.179,0.0,0.0768,0.59,141.82,3.6971166666666666,4
4119,Pop Smoke,Meet The Woo,PTSD,24b6djSbUFQtXAdyb3FMbr,2019,True,70,0.599,0.622,A#/Bb,-4.313,Minor,0.264,0.00278,0.158,0.199,91.615,3.33045,4
4120,Pop Smoke,Meet The Woo 2,Mannequin (feat. Lil Tjay),5eJpwQyirY5EEdNadHKRAM,2020,True,70,0.683,0.799,C#/Db,-5.923,Major,0.3,0.0,0.264,0.752,145.128,2.676,4
4121,Pop Smoke,Meet The Woo 2,Sweetheart (feat. Fivio Foreign),1zCB57Q2Hp5PPWLTpgW3w2,2020,True,61,0.741,0.764,E,-3.969,Minor,0.28,0.0,0.107,0.587,141.003,2.6062166666666666,4
4122,Pop Smoke,Meet The Woo 2 (Deluxe),Wolves (with NAV),1dnsojUNfvhiztcITLzruj,2020,True,63,0.836,0.627,F#/Gb,-4.377,Minor,0.197,0.0,0.0657,0.652,142.99,3.244666666666667,4
4123,Pop Smoke,Flexin',Flexin',7mpoOB5YMpPnbllsALgSfr,2019,True,69,0.605,0.868,G,-5.802,Major,0.317,3.79e-05,0.305,0.517,147.937,2.6448833333333335,4
4124,21 Savage,Issa Album,FaceTime,55GLc4nywcX4aIlOcx1u06,2017,True,55,0.701,0.624,A#/Bb,-11.115,Major,0.306,0.0,0.107,0.383,93.024,3.986,4
4125,NAV,Perfect Timing,Call Me,6vLrN5q3FiQQGQ6LtHmadx,2017,True,0,0.672,0.39,A,-8.552,Minor,0.111,0.00166,0.124,0.134,170.086,3.58445,4
4126,SAFE,Paid In Full,Paid In Full,1CFbMhxQjCT3OH3YLvBkNF,2019,True,48,0.752,0.64,A#/Bb,-4.758,Major,0.293,0.0,0.175,0.647,152.946,3.368,4
4127,Drake,If You're Reading This It's Too Late,Preach,1OHoBC4icbuNhpSxP400sv,2015,True,65,0.605,0.51,B,-8.094,Minor,0.423,8.8e-05,0.104,0.389,65.255,3.94955,4
4128,Kendrick Lamar,Overly Dedicated,R.O.T.C (Interlude),1DCLOAT1E5NDZDupAE95ka,2010,True,44,0.645,0.779,F#/Gb,-7.265,Minor,0.316,0.0,0.65,0.368,98.405,2.7184333333333335,4
4129,2KBABY,Old Streets,Old Streets,7JVfHOV7ylgOUKaHnPMafs,2019,True,53,0.689,0.362,D,-12.042,Major,0.617,0.0,0.168,0.6,126.677,1.76,5
4130,POORSTACY,i don't care,make up,1uxDHAH3cPPg5tmzcoDAIH,2019,True,61,0.781,0.474,C,-7.436,Major,0.24,0.0,0.0685,0.584,87.615,2.02355,4
4131,iann dior,Industry Plant,what is real,5aiQauYlyOli4galt8uvPR,2019,False,57,0.626,0.769,C#/Db,-4.48,Major,0.0343,0.0,0.116,0.446,93.483,2.2469833333333336,4
4132,Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe),Space Cadet (feat. Gunna),1fewSx2d5KIZ04wsooEBOz,2018,True,83,0.901,0.464,F,-9.789,Minor,0.0645,1.71e-05,0.238,0.638,109.004,3.387783333333333,4
4133,DaBaby,Blank Blank,21,1AdXchAT6hBUm5d6y4nKjI,2018,True,63,0.673,0.715,D#/Eb,-5.239,Minor,0.0891,0.0,0.115,0.712,155.992,2.84755,4
4134,ScHoolboy Q,Oxymoron (Deluxe),Collard Greens,0zO8ctW0UiuOefR87OeJOZ,2014,True,83,0.825,0.575,B,-4.87,Major,0.0633,9.94e-06,0.205,0.65,153.954,4.999333333333333,4
4135,A Boogie Wit da Hoodie,Artist,Still Think About You,2FTeQQ5Rg9tBpgpTF5mnhE,2016,True,77,0.946,0.646,F,-6.604,Major,0.21,0.0,0.0643,0.961,127.978,4.116466666666667,4
4136,YBN Nahmir,YBN: The Mixtape,2 Tone Drip,0aJP5iqcwIMrRerm3SVU9a,2018,True,41,0.857,0.767,F,-4.794,Minor,0.443,0.0,0.16,0.574,149.954,3.0256333333333334,4
4137,Dae Dae,The DefAnition,Bulls**t (feat. 21 Savage),0QzAhTbNhMCVMb5U5p4x8e,2016,True,36,0.729,0.638,G#/Ab,-5.265,Major,0.224,0.0,0.127,0.15,159.977,2.4826,4
4138,Lil Baby,Southside,Southside,2UklguqGfmTK6YHbwxY9xP,2018,True,37,0.813,0.645,E,-4.902,Major,0.261,0.0,0.184,0.376,77.529,2.8901333333333334,4
4139,Gunna,Drip or Drown 2,3 Headed Snake (feat. Young Thug),2OaKHGvIxoOzIYjyMsxcT8,2019,True,61,0.914,0.415,F#/Gb,-10.708,Major,0.464,0.0,0.131,0.646,135.03,4.03325,4
4140,Gunna,Drip Season,Cop Me a Foreign (feat. Young Thug),0XQpo99HTzw8iQw2gkOFjM,2016,True,34,0.815,0.721,F#/Gb,-4.126,Major,0.286,0.0,0.0897,0.704,129.984,5.170516666666667,4
4141,Gunna,Drip Season 2,Secure The Vibe (feat. Young Thug),0Zh07yxAYHbGrjd0wFd0be,2017,True,37,0.923,0.532,C#/Db,-9.578,Minor,0.2,1.15e-06,0.11,0.219,139.925,2.743733333333333,4
4142,Gunna,Drip Season 2,Make No Sense (feat. Duke),3XVwFu7roW4PfdHARcG2hJ,2017,True,36,0.83,0.34,F#/Gb,-14.897,Minor,0.488,0.0,0.0685,0.35,74.993,2.9344166666666665,4
4143,Gunna,Drip Season 2,YSL (feat. Playboi Carti),6DXUcykWTq6sRARrOAE2Lc,2017,True,57,0.788,0.611,B,-8.442,Major,0.349,0.0,0.261,0.565,81.586,2.6024,4
4144,Gunna,Drip or Drown,Don't Play With It (feat. Young Thug),4Lg4amkojlVz5FQtbH0e3C,2017,True,39,0.921,0.372,C#/Db,-14.841,Minor,0.232,0.000221,0.0813,0.655,139.987,4.178716666666666,4
4145,Gunna,Drip Season 3 (Deluxe),At The Hotel (feat. Lil Uzi Vert & Young Jordan),5RIVAc0J3PAsw4aqkzO7TM,2018,True,51,0.902,0.627,C#/Db,-7.028,Major,0.246,0.0,0.0795,0.397,141.999,3.830983333333333,4
4146,Gunna,Drip Season 3 (Deluxe),King Kong (feat. Young Thug),6I1EY5Wvad8WD0mVWDjka9,2018,True,53,0.818,0.453,A#/Bb,-8.254,Minor,0.316,0.0,0.102,0.0493,144.924,2.5448333333333335,4
4147,Gunna,Drip Season 3 (Deluxe),Car Sick (feat. NAV & Metro Boomin),4xisLMFhYADhKnkOCCV4Am,2018,True,59,0.859,0.574,G,-6.16,Major,0.399,0.0,0.0918,0.405,149.995,3.6636166666666665,4
4148,Gunna,Drip Season 3 (Deluxe),Lies About You (feat. Lil Durk),3vCzerngFaftC640dbuh8B,2018,True,48,0.755,0.631,G#/Ab,-7.9,Major,0.152,1.36e-05,0.111,0.525,153.094,2.9281,4
4149,Gunna,Drip Season 3 (Deluxe),Oh Okay (feat. Young Thug & Lil Baby),38844QuZDlnt44uHPrSA3S,2018,True,68,0.889,0.516,G#/Ab,-8.852,Major,0.327,0.0,0.0926,0.732,140.005,3.316866666666667,4
4150,Gunna,Drip Season 3 (Deluxe),Drip or Drown Remix (feat. Lil Yachty),4rTwXrxC6fyn3g5y3DGTIJ,2018,True,56,0.943,0.38,F,-13.671,Minor,0.438,0.0,0.124,0.696,118.006,2.98305,4
4151,MadeinTYO,Skateboard P (feat. Big Sean),Skateboard P (feat. Big Sean),07pJdL0L9XDGW0HBj0rIS2,2017,True,2,0.831,0.47,C#/Db,-7.48,Minor,0.425,0.0,0.144,0.339,75.474,4.03845,4
4152,MadeinTYO,"Sincerely, Tokyo",Figure It Out (feat. Gunna),5P0mkqNPdGWtJJ4LvWk7cn,2018,True,33,0.809,0.497,G#/Ab,-7.274,Major,0.435,0.0,0.11,0.451,152.103,3.56645,4
4153,MadeinTYO,You Are Forgiven (Deluxe Edition),I Want (feat. 2 Chainz),1ri8w1UZB0YgMbEgCIdkXi,2016,True,0,0.86,0.625,D,-6.922,Major,0.105,0.000136,0.3,0.221,120.994,3.8882166666666667,4
4154,MadeinTYO,You Are Forgiven (Deluxe Edition),Uber Everywhere (feat. Travis Scott),5eJ7kI98y92Y9dtWUd2M3f,2016,True,0,0.782,0.662,C#/Db,-7.243,Major,0.105,0.0,0.3,0.102,140.051,3.0184,3
4155,KYLE,SUPERDUPERKYLE (feat. MadeinTYO),SUPERDUPERKYLE (feat. MadeinTYO),6XvAtWxJwJMsXmugRQrksT,2018,True,46,0.758,0.702,F#/Gb,-5.331,Minor,0.059,0.0,0.126,0.468,160.014,2.8226666666666667,4
4156,KYLE,Light of Mine (Deluxe),Moment (feat. Wiz Khalifa),5rs1Z6Qfw0zY9XbCE8c1TG,2019,True,41,0.712,0.656,B,-6.441,Major,0.0787,0.0,0.122,0.278,144.018,3.1391833333333334,4
4157,Rich The Kid,Rich Forever 4,Flex Up,4KA2BWwYcC8ujPvCT3BnWc,2019,True,38,0.794,0.59,F#/Gb,-6.118,Minor,0.412,0.0,0.105,0.341,163.015,2.952916666666667,4
4158,Famous Dex,Dex Meets Dexter,TAKE HER (feat. Wiz Khalifa),0QyBmW5IMMYM2Ryh79PBmP,2018,True,16,0.773,0.536,C#/Db,-9.453,Major,0.345,0.0,0.104,0.291,149.903,3.35,4
4159,Famous Dex,Read About It,Up,24EQH7sjDnbAYZnyCQPGld,2017,True,20,0.87,0.588,G,-7.166,Major,0.43,0.0,0.167,0.394,122.933,3.1233833333333334,4
4160,Famous Dex,Dexter the Robot,Glock,3WJGXW5sZiGJHo6H4DzA5X,2016,True,39,0.841,0.406,A#/Bb,-10.633,Minor,0.319,0.000151,0.101,0.384,140.049,2.8864,4
4161,Famous Dex,Heartbreak Kid,I'm Crazy,2ZFmQRNbGg8IiBQOWxS0ZW,2016,True,27,0.749,0.661,B,-8.227,Minor,0.229,0.0,0.131,0.663,133.019,4.402066666666666,4
4162,Mike WiLL Made-It,Creed II: The Album,"Runnin (with A$AP Rocky, A$AP Ferg & Nicki Minaj)",23dwrzeJtEEGl2U4CPWSor,2018,True,67,0.545,0.975,A#/Bb,-3.193,Minor,0.454,0.0,0.145,0.609,123.906,2.1945666666666668,5
4163,Mike WiLL Made-It,Creed II: The Album,"Kill 'Em With Success (with Eearz, ScHoolboy Q & 2 Chainz)",1iFN9GbSzkj2nRNxz5NxbK,2018,True,53,0.853,0.791,D,-5.105,Major,0.286,0.0,0.354,0.336,140.007,4.341933333333333,4
4164,Mike WiLL Made-It,Creed II: The Album,Fate (with Young Thug & Swae Lee),79PaeaCZXyeu2C5XeSBzIv,2018,True,49,0.7,0.735,A,-2.356,Minor,0.0576,0.0,0.764,0.349,124.058,4.3814166666666665,4
4165,Mike WiLL Made-It,Creed II: The Album,The Mantra (with Pharrell & Kendrick Lamar),74wpYGsVh2J13iAmmg1Uln,2018,True,51,0.698,0.707,A,-3.778,Minor,0.114,0.0,0.177,0.413,155.009,4.128133333333333,4
4166,Mike WiLL Made-It,Creed II: The Album,Watching Me (with Rae Sremmurd & Kodak Black),3ddFdBlBbu15hcJmEK0tLd,2018,True,47,0.772,0.879,D,-3.423,Major,0.0395,0.0,0.148,0.431,139.972,4.287533333333333,4
4167,Ski Mask The Slump God,BEWARE THE BOOK OF ELI,COOLEST MONKEY IN THE JUNGLE,1D23GEeQ32aqLw5ZnY3Ivp,2018,True,64,0.893,0.676,A,-4.867,Minor,0.227,0.0,0.0968,0.804,125.923,2.5368833333333334,4
4168,Tobi & Manny,Destined For Greatness,Destined For Greatness,2NlDF79eSeqe5FwmoVNdnG,2020,False,60,0.866,0.611,G#/Ab,-8.465,Major,0.129,0.0124,0.184,0.176,104.994,2.514283333333333,4
4169,Tory Lanez,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",2MbdDtCv5LUVjYy9RuGTgC,2020,True,81,0.904,0.723,B,-5.224,Minor,0.26,0.0,0.185,0.835,145.013,3.7913,4
4170,iann dior,Prospect (feat. Lil Baby),Prospect (ft. Lil Baby),4Zjdzxx0dsavsr7Ehr8fGE,2020,True,65,0.816,0.579,C#/Db,-6.097,Major,0.0867,0.0,0.127,0.43,120.078,3.7719,4
4171,A Boogie Wit da Hoodie,Flood My Wrist (feat. Lil Uzi Vert),Flood My Wrist (feat. Lil Uzi Vert),5Tj4faD9lGyMw8ZatUYR6G,2020,True,60,0.904,0.672,C#/Db,-6.544,Major,0.197,3e-06,0.138,0.398,139.984,3.0155833333333333,4
